target,ids,date,flag,user,text,weekday
0,2001155555,2009-06-02 00:00:26-07:00,NO_QUERY,michellevanessa,now I too must shun. shunshunshun.,Tuesday
4,2189821576,2009-06-16 01:00:04-07:00,NO_QUERY,AlonsoVertige,Grrr. I've been slacking on my diet! Today i shall be healthy!,Tuesday
4,2013473168,2009-06-02 22:45:41-07:00,NO_QUERY,Tiffylovesyouu,Going to bed...sweet dreams,Tuesday
4,1573527551,2009-04-21 01:35:34-07:00,NO_QUERY,CraigMason,@user Yup,Tuesday
4,2003081657,2009-06-02 05:50:23-07:00,NO_QUERY,sailpamc,"Here's someone well worth following @user is a wealth of info and shares generously. A million thanks, Martin.",Tuesday
4,2191312134,2009-06-16 05:00:26-07:00,NO_QUERY,Palosfantastic4,@user thank you for your sarcastic response.,Tuesday
0,2298676119,2009-06-23 11:58:37-07:00,NO_QUERY,cream_crackers,i have nothing to tweet,Tuesday
0,2014452151,2009-06-03 01:34:39-07:00,NO_QUERY,ShellBellzz,you can get out of bed one morning and everything can change... didn't happen this morning though.,Wednesday
0,2217339259,2009-06-17 20:43:39-07:00,NO_QUERY,wildchic5,@user i am turning mine off tomorrow casue i cant get text messeges while i am in europe,Wednesday
4,2015107644,2009-06-03 03:43:29-07:00,NO_QUERY,rjakesdub,@user singing for Obama .. that's good news if it's true. Nice to see another West Lothian person do well,Wednesday
4,2014181304,2009-06-03 00:42:18-07:00,NO_QUERY,viherrera,Its raining pretty hard. Is work suspended?,Wednesday
0,2216848683,2009-06-17 20:03:04-07:00,NO_QUERY,Schreurs,So much to install on a new computer and so little time to enjoy it,Wednesday
0,2018974719,2009-06-03 10:48:15-07:00,NO_QUERY,neosolrkstr,@user that's the problem!! I can't see anything! Lol im catching the end of w/e ya'll tlkn bout!,Wednesday
4,2014429533,2009-06-03 01:30:07-07:00,NO_QUERY,sarahdenrara,@user hej!late answer but...i guess it would be amsterdam or utrecht...or the hague maybe! any plans or asking for someone else?,Wednesday
4,2014482221,2009-06-03 01:40:42-07:00,NO_QUERY,Erock808,"@user Anything you need from me to help @user, you just let me know! He'll tell you, I'm down!!! LOL",Wednesday
0,2213561515,2009-06-17 15:32:25-07:00,NO_QUERY,sticksy05,dreaming about Europe whilst going to work...,Wednesday
0,2204693122,2009-06-17 02:53:23-07:00,NO_QUERY,l17_glg,reeeeally needs someone to talk to,Wednesday
4,2015450405,2009-06-03 04:41:49-07:00,NO_QUERY,Johnpaul_88,@user sounds fun i cant wait to go to zante i think its gunna be realy good,Wednesday
0,2207423386,2009-06-17 07:55:10-07:00,NO_QUERY,momspark,"For those of you who are waiting for an email response from me, I will try to reply today, I'm very swamped with inquires right now.",Wednesday
4,2014092629,2009-06-03 00:26:15-07:00,NO_QUERY,JENTSYY,had a great weekend. so much fun ;) ha ha. Can't wait to hear Miley's hugeee announcement,Wednesday
0,2218690519,2009-06-17 22:57:42-07:00,NO_QUERY,littletac,@user oh god ive been there. It sucks. Mostly because i love cats. I had to give mine away.,Wednesday
4,2015173579,2009-06-03 03:55:23-07:00,NO_QUERY,daciamelia,today is going to be a good day. I'm as happy as a person can be,Wednesday
0,2209794135,2009-06-17 10:48:19-07:00,NO_QUERY,NuCode_fi,"@user I guess moderation it should be cached, it wastes CPU cycles, and CSS/JS whitespace trim is useless, so tiny bw savings",Wednesday
0,2209537778,2009-06-17 10:30:14-07:00,NO_QUERY,ashadowdweller,"@user true, but we won't know for another month and a half or so",Wednesday
4,2015195400,2009-06-03 03:59:19-07:00,NO_QUERY,m0po,watching the origin thru the net since i havent got an antenna hooked up to the tv. [http] thanks @user,Wednesday
0,2204274273,2009-06-17 01:47:08-07:00,NO_QUERY,ipittiplatsch,Im so board what can i do ?,Wednesday
0,2218455143,2009-06-17 22:30:53-07:00,NO_QUERY,dVsPup,"Got back about 9, nice guy, fell to sleep after getting more exercise than I ever have in my life. Woke having missed Mistress by 4 mins.",Wednesday
4,2017191003,2009-06-03 08:00:11-07:00,NO_QUERY,TravisClarke,P.S. Will look into Laker season tickets in 2010 if the wife lets me,Wednesday
0,2015994567,2009-06-03 05:57:41-07:00,NO_QUERY,silvermoonrays,has an addiction... The Sims 3 for iPhone. and I won't go to rehab.,Wednesday
0,2208062112,2009-06-17 08:43:55-07:00,NO_QUERY,0ne2c,watching it rain again and beginning to wonder if summer will ever show up,Wednesday
4,2015269917,2009-06-03 04:11:55-07:00,NO_QUERY,fiona_2008,"is officially sick and off work for the rest of the week, what a shame it's the long weekend...guess I'll just have to lap it up...",Wednesday
4,2017440287,2009-06-03 08:23:40-07:00,NO_QUERY,Armonizar,Eating chocolate,Wednesday
0,2218306388,2009-06-17 22:14:37-07:00,NO_QUERY,ShadderdGlass,@user I Had other pics i wanted to use but noooo the stupid twitter thought my photos were 2 big and kept denying em,Wednesday
0,2217173382,2009-06-17 20:29:43-07:00,NO_QUERY,brunoleandrooo,OMG. I have a pimple coming in on my forehead. I guess its true...no body's perfect,Wednesday
0,2014768723,2009-06-03 02:37:30-07:00,NO_QUERY,mememegann,@user i tried and you have to pay,Wednesday
0,2013942700,2009-06-03 00:00:46-07:00,NO_QUERY,Unseengrub,Watched e3 and I kinda want a ps3,Wednesday
0,2215697999,2009-06-17 18:29:31-07:00,NO_QUERY,arbunny2000,"I was supposed to go to Camp Newman today, but some of the counselors have swine flu, so camp opening is delayed. Isn't that horrible?",Wednesday
0,2207380096,2009-06-17 07:51:42-07:00,NO_QUERY,vmboudiette,Going to miss church tonight.,Wednesday
0,2014607955,2009-06-03 02:05:31-07:00,NO_QUERY,nicolepenney,people constantly dissapoint and anger me,Wednesday
0,1792327546,2009-05-13 22:49:03-07:00,NO_QUERY,ayydeebz,I need a new stupid blackberry. Its official. Mine hates me and decides not to work sometimes. It ruins my plans,Wednesday
0,2015802835,2009-06-03 05:32:56-07:00,NO_QUERY,junp3i,@user I'm hungry. When do you finish unis so we can get food ? This week? Next week?,Wednesday
4,2015374475,2009-06-03 04:29:44-07:00,NO_QUERY,kenarmstrong1,"@user You can smile at me if you want. Or laugh, anything positive really...",Wednesday
4,2014009551,2009-06-03 00:11:50-07:00,NO_QUERY,HeriCabral,@user its late! you need to sleeep girlie.,Wednesday
4,2016324841,2009-06-03 06:34:44-07:00,NO_QUERY,jnttphm,@user yes i do but the beauty of msn is that incomplete msgs get interrupted by the other person's msg. yeah that makes no sense.,Wednesday
0,2218962011,2009-06-17 23:30:13-07:00,NO_QUERY,InvisibleWeazel,Are you the same? Don't know anymore?,Wednesday
0,2204318672,2009-06-17 01:54:20-07:00,NO_QUERY,lee_milton,@user I wish I knew you better so I could know what was happening and help you out. *hugs*,Wednesday
0,2014009736,2009-06-03 00:11:52-07:00,NO_QUERY,israelhilton,it gets harder each time he leaves. I haven't been able to get a goodnight sleep since then. i miss him,Wednesday
0,2016611724,2009-06-03 07:04:22-07:00,NO_QUERY,jordan819,"Economics over now, 5 exams to go - 3/4 of them maths",Wednesday
0,2014424437,2009-06-03 01:29:08-07:00,NO_QUERY,ifenn,@user @user Amazon.co.uk customer service is great within certain parameters. Move out of those and you're in trouble.,Wednesday
4,2014318391,2009-06-03 01:08:06-07:00,NO_QUERY,SilverWillow,Feels sooooo good to be wearing smaller jeans,Wednesday
4,2017239545,2009-06-03 08:04:36-07:00,NO_QUERY,MegsEggs,he's been online only half an hour already I wanna kill him.,Wednesday
0,2322188635,2009-06-24 22:11:34-07:00,NO_QUERY,vphungg,wow i just saw the @user!! sorry,Wednesday
0,2015637271,2009-06-03 05:10:00-07:00,NO_QUERY,divasoria,stevie wonder's lately on the radio &amp; I'm crying my eyes out.,Wednesday
0,2206868698,2009-06-17 07:10:01-07:00,NO_QUERY,gagi001,im upset that ny&amp;co closed dt nwk,Wednesday
0,2203731667,2009-06-17 00:24:15-07:00,NO_QUERY,Salo2,"I hate trying to sort things out, i wish i had someone that could do it for me",Wednesday
0,2017357844,2009-06-03 08:15:38-07:00,NO_QUERY,Haleyohhh,"I'm so sad, today my babies graduate they grow up so fast! haha",Wednesday
0,2214097440,2009-06-17 16:15:47-07:00,NO_QUERY,cheraynatalie,Twitteriffic stopped working for me once I left LA...a whole weeks worth of missed tweets,Wednesday
0,2217863665,2009-06-17 21:30:14-07:00,NO_QUERY,YEPNAYDEA,@user lol..oh please u dont even call me,Wednesday
0,2207035090,2009-06-17 07:23:49-07:00,NO_QUERY,cablearms,@user hiya!- can't log onto butterfly on website Any tips?,Wednesday
0,2205498639,2009-06-17 04:52:17-07:00,NO_QUERY,richardagorman,Why all all days does it have to rain Any day except today would have been fine!,Wednesday
0,2203753081,2009-06-17 00:27:18-07:00,NO_QUERY,RandomAni,hes just so sweet but i mean idk what he wants from me sometimes and i just dont know i mean i used to know what i wanted but not anymore,Wednesday
0,1792565476,2009-05-13 23:31:27-07:00,NO_QUERY,PrettyGirlKD,@user i wish i knew what it meant to be locked in... im so out of the loop,Wednesday
0,2213360858,2009-06-17 15:16:16-07:00,NO_QUERY,bethkolar,Molitor to Farnsworth...2 mph. Don't they know I have to be at the Dr by 5:30?!! Hope it's not an accident,Wednesday
0,2014183137,2009-06-03 00:42:40-07:00,NO_QUERY,IamIli,"Received my exam schedule today! Omg, I'll be sitting for IRK and History on the same day! How worse can life get?",Wednesday
0,2212932576,2009-06-17 14:43:15-07:00,NO_QUERY,hazel4785,Home from my holidays its less than half the degrees here. brrrr,Wednesday
0,2018271098,2009-06-03 09:42:19-07:00,NO_QUERY,GrantBaisley,is working until 7pm and is already knackered and in need of dinner,Wednesday
0,2208945954,2009-06-17 09:49:25-07:00,NO_QUERY,iTouchiReview,"@user [http] - I also want to start developing for the iPhone, but I don't have a Mac",Wednesday
0,2217199012,2009-06-17 20:31:48-07:00,NO_QUERY,AshleySuperfly,Guess i'll worry about updating my iPhone later I'm too tired to be worrying about it right now.,Wednesday
0,2206109509,2009-06-17 06:01:11-07:00,NO_QUERY,Lawna_t,Haven't been getting paid. What. The. Fuck. Where's Laura?!,Wednesday
0,2015820727,2009-06-03 05:35:22-07:00,NO_QUERY,CarloVent,"Sugar, we're going down, arent we D: or at least i am cannot figure out why i am so easily emotionally affected *cry*",Wednesday
4,2014020615,2009-06-03 00:13:44-07:00,NO_QUERY,Recamel,@user ill see if ii can get more closeup of the products today do you have places like that in your area?,Wednesday
0,2016434820,2009-06-03 06:46:19-07:00,NO_QUERY,ilovechloex,Got fucking conjuctivitus in both eÑess ! well annoÑingg,Wednesday
0,2210493496,2009-06-17 11:39:16-07:00,NO_QUERY,slius,@user thats really heartbreaking,Wednesday
0,2017208490,2009-06-03 08:01:46-07:00,NO_QUERY,brendafreitas,@user i'm crying feels like you're always sliping away from me. please come back very soon. brazil loves you x,Wednesday
4,2014430324,2009-06-03 01:30:14-07:00,NO_QUERY,erinsnape,@user Your baby is teasing you! Fingers crossed all goes well &amp; wish for Friday birth - great day for a Bday&amp;happens to also be mine,Wednesday
0,2014944427,2009-06-03 03:12:06-07:00,NO_QUERY,thinkingaus,Apparently the warm weather won't last the week You can guarantee more than 7 days of sun in Oz,Wednesday
0,2206890830,2009-06-17 07:11:49-07:00,NO_QUERY,lhopsss13,Ugh i really don't want to work today. Someone get me a new job,Wednesday
0,2323141215,2009-06-24 23:59:57-07:00,NO_QUERY,vikkihyndman,I'm I'll! sick day in bed for me,Wednesday
4,2014705801,2009-06-03 02:24:54-07:00,NO_QUERY,rainerafael,@user you think you'd be in the final round?,Wednesday
0,2322826712,2009-06-24 23:21:09-07:00,NO_QUERY,NoraMas,"Hot and sunny in singapore right now, but then its like that every day",Wednesday
4,2015583014,2009-06-03 05:02:06-07:00,NO_QUERY,torilovesbradie,@user awesome! i would love to hear about your epic adventures Mr Flangan haha xx &lt;3,Wednesday
4,2015140488,2009-06-03 03:49:33-07:00,NO_QUERY,bykimbo,Very true @user We should campaign for a new name for the Kitchen Table - the School Playground.,Wednesday
0,2208555285,2009-06-17 09:20:37-07:00,NO_QUERY,AlBooqie,mad @user cuz shes not gonna be in NY for my bday,Wednesday
0,2018026431,2009-06-03 09:19:16-07:00,NO_QUERY,abcaryndef,Did anyone else's &quot;Bored&quot; by Pink come up as &quot;Why Did I Ever Like You&quot; when putting it on iTunes? That confused me slightly.,Wednesday
4,2017240807,2009-06-03 08:04:43-07:00,NO_QUERY,tempore,@user he spontaneously impregnates women with lazzara spawn. No fornication required.,Wednesday
0,2015929368,2009-06-03 05:49:36-07:00,NO_QUERY,tarushikha,@user 10 min?? nothing? fudge it!! ill go 5 in the morning..,Wednesday
4,1936100214,2009-05-27 07:27:20-07:00,NO_QUERY,tien1empire,"Nothing like driving with the windows down, wind in your hair, listening to Hotel California",Wednesday
0,2211152446,2009-06-17 12:30:00-07:00,NO_QUERY,Andrew1990,"@user We'll be there on the 5th, right at the back Any chance of front row seats for true dedicated fans instead of boring press?",Wednesday
0,2218066838,2009-06-17 21:50:05-07:00,NO_QUERY,wxgirl2008,"@user yeah, sadly you're right about both. agreed too w/the HOF thing *especially* in regards to Barry Bonds! what a cheat. grr",Wednesday
0,2016630522,2009-06-03 07:06:11-07:00,NO_QUERY,pliniopinto,"@user Well, I didn't really mean I was &quot;having a life&quot;. I was still inside the studio painting I was being &quot;work productive&quot;",Wednesday
4,2014540310,2009-06-03 01:52:33-07:00,NO_QUERY,hjmart,@user cant' click on the link to see your featured artwork. Please re-send the link,Wednesday
0,2209140575,2009-06-17 10:03:21-07:00,NO_QUERY,Heather_Jean_,my dad took my car so i cant leave my house @user,Wednesday
0,2322484338,2009-06-24 22:42:00-07:00,NO_QUERY,batmanspanties,@user the only DR I have seen lately is my gynecologist. I'm sick of them. I will tough it out a little mroe. But thank you.,Wednesday
0,2014314201,2009-06-03 01:07:14-07:00,NO_QUERY,maaikeanne,@user Aww your not allowed to die!,Wednesday
0,2208822678,2009-06-17 09:40:22-07:00,NO_QUERY,x_Beckiie_x,OMG! @user are doing TWO MORE shows in london this year! and they only do one in manchester,Wednesday
0,2205949913,2009-06-17 05:44:42-07:00,NO_QUERY,muser74,"@user hah. That *would* be cool. No partners, though.",Wednesday
0,2014173002,2009-06-03 00:40:48-07:00,NO_QUERY,sherenejose,"A lot of plane crashes lately, eh? Being so far removed frm everything/everyone familiar in those last minutes must be the worst thing",Wednesday
0,2205356443,2009-06-17 04:33:37-07:00,NO_QUERY,lindsaymallen,"@user Oh, Marky Mark ... the saddest thing about that Tweet was that it didn't come off as vain. I mean, not even a *little*!",Wednesday
0,2321583432,2009-06-24 21:15:51-07:00,NO_QUERY,pomlala,the sun is here! Byebye gloomy weather!,Wednesday
0,2207470656,2009-06-17 07:58:54-07:00,NO_QUERY,KatWaterflame,Spent 10 minutes on hold. Problem not solved! Had to hang up to get to the bank. Store will have to open a few minutes late as a result!,Wednesday
0,2215191604,2009-06-17 17:48:15-07:00,NO_QUERY,sosweet2tweet,@user im glad we have the confidence..if only we had rossi,Wednesday
0,2322528955,2009-06-24 22:46:52-07:00,NO_QUERY,tiaysrn,I regret rejected his offer yesterday,Wednesday
0,2014964809,2009-06-03 03:16:12-07:00,NO_QUERY,NoAddition,"from the clips ive seen of the sims3 on youtube it doesn't look anything great. What a let down, guess i wont know till i play it",Wednesday
4,2016477240,2009-06-03 06:50:46-07:00,NO_QUERY,xboycottlove,Just got to level 25 on Restaurant City,Wednesday
0,2213271749,2009-06-17 15:09:16-07:00,NO_QUERY,miranda3157,Not happy,Wednesday
0,2207092449,2009-06-17 07:28:30-07:00,NO_QUERY,GyakutenZwei,"Waiting for people, on the other hand, makes me a very sad person",Wednesday
4,2014223504,2009-06-03 00:50:12-07:00,NO_QUERY,turtlebulb,"@user Yeah, Dutch people are up as well ;). Say hi to Sydney for me",Wednesday
0,2217846462,2009-06-17 21:28:36-07:00,NO_QUERY,learningashland,"Okay, @user says: Pls ppl, no more DDoS rt #Iran #iranelection (If you don't know what DDoS is, don't worry, you're not doing it.)",Wednesday
0,2015997849,2009-06-03 05:58:05-07:00,NO_QUERY,psychobunny,ARGH!!!! just got bumped out of poker,Wednesday
4,2015292363,2009-06-03 04:15:48-07:00,NO_QUERY,Pipia,@user me too... fiz agr pausa antes de almoÃ§o...,Wednesday
4,2018256961,2009-06-03 09:40:59-07:00,NO_QUERY,VanessaAHudgens,"I'm reporting xVAHx right now as we speak, so if you could all block her then we can all go on with happy tweeting",Wednesday
0,2213754758,2009-06-17 15:48:03-07:00,NO_QUERY,chelseylindo,TV doesn't get good til 5,Wednesday
0,2204109781,2009-06-17 01:20:56-07:00,NO_QUERY,mitchellrj,@user That link failed a bit!,Wednesday
0,2322118040,2009-06-24 22:04:42-07:00,NO_QUERY,geomariesanders,A LiTTLE TOO NOT OVER YOU,Wednesday
0,2321448064,2009-06-24 21:04:12-07:00,NO_QUERY,Fergzzzz,wishes na sa hindi umulan ngayon.. and matuloy ang gimik nmin bukas [http],Wednesday
0,2213627347,2009-06-17 15:37:45-07:00,NO_QUERY,veganluke,"@user You didn't say 'please delete that' to that photo. Look I'm sorry It was just a photo, and I'm sorry for putting it up.",Wednesday
0,2014744057,2009-06-03 02:32:32-07:00,NO_QUERY,xoxmillyxox,"@user yeh, i know, i cant wait till tomorrow night it's too long!! plus i'll be out to dinner with em so i wont see it!! xx",Wednesday
0,2212578021,2009-06-17 14:16:09-07:00,NO_QUERY,maddgirl,"[http] - working on a pic of julia, but I can't figure out the hand. Might give up on it",Wednesday
0,2215515535,2009-06-17 18:14:49-07:00,NO_QUERY,lovesickass,@user Too bad,Wednesday
0,2205673320,2009-06-17 05:13:24-07:00,NO_QUERY,Airport_Dieppe,@user Yup....up and at 'em!!!!! Why should I be awake and working if no one else is....,Wednesday
0,2321621771,2009-06-24 21:19:17-07:00,NO_QUERY,Felipe_Andrade,@user AH!!! I want to see it!!!,Wednesday
0,2215689136,2009-06-17 18:28:48-07:00,NO_QUERY,claaudita,Thinking about you,Wednesday
0,2016473741,2009-06-03 06:50:24-07:00,NO_QUERY,AshBryans,@user not now that I have a blackberry storm. Its way too slow when you hang up and and call back I tried yesterday lol,Wednesday
4,2016738836,2009-06-03 07:16:51-07:00,NO_QUERY,mariamorim,@user I love you,Wednesday
0,2207544642,2009-06-17 08:04:28-07:00,NO_QUERY,xtheladyx,been chillin' and readin' today... nice... but got a headache now,Wednesday
4,1936063309,2009-05-27 07:23:18-07:00,NO_QUERY,testobsessed,@user You'll find this goes faster if you just admit I'm right,Wednesday
